SalesOrderNumber,SalesOrderItemNumber,OrderCreationDate,RequestedDeliveryDate,DeliveryNumber,DeliveryDate,PickDate,ActualGIdate,DeliveryItemNumber,Material,DeliveryQuantity,MaterialAvailableDate,Volume,NetWeight,GrossWeight,MATNR,CHARG,WERKS
253674638,100,12/4/2018,2018.12.07,2104504042,2018.12.07,2018.12.05,2018.12.06,60,6E+13,653,2018.12.05,751496,285.5,339,6E+13,270220,MY21
248898945,450,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900064,6E+13,1067,2018.06.26,529469,138.5,153,6E+13,1840607,MY21
253675434,20,12/4/2018,2018.12.07,2104504047,2018.12.07,2018.12.04,2018.12.06,30,6E+13,725,2018.12.04,834440,317.5,375,6E+13,270220,MY21
253675434,140,12/4/2018,2018.12.07,2104504047,2018.12.07,2018.12.04,2018.12.06,120,6E+13,221,2018.12.04,67208,27.5,42,6E+13,770818,MY21
248898945,460,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900065,241770,805,2018.06.26,330000,55.5,70,241770,1840507,MY21
253675434,150,12/4/2018,2018.12.07,2104504047,2018.12.07,2018.12.04,2018.12.06,130,6E+13,5,2018.12.04,5000,0.5,15,6E+13,NULL,MY21
248898945,470,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900066,6E+13,725,2018.06.26,186440,35.5,50,6E+13,MIL11010,MY21
253675434,160,12/4/2018,2018.12.07,2104504047,2018.12.07,2018.12.04,2018.12.06,140,6E+13,125,2018.12.04,39200,12000.5,14055,6E+13,3A5D,MY21
248898945,480,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900067,6E+13,365,2018.06.26,118400,40.5,55,6E+13,M1L10006,MY21
253675434,170,12/4/2018,2018.12.07,2104504047,2018.12.07,2018.12.04,2018.12.06,150,6E+13,125,2018.12.04,39200,12000.5,14055,6E+13,2J9D,MY21
248898945,490,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900068,6E+13,77,2018.06.26,27680,4.5,19,6E+13,M1L11014,MY21
248898945,500,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900069,6E+13,293,2018.06.26,15886,2.5,18,6E+13,1840476,MY21
253675434,180,12/4/2018,2018.12.07,2104504047,2018.12.07,2018.12.04,2018.12.06,160,6E+13,245,2018.12.04,86600,29.5,44,6E+13,18070606,MY21
248898945,510,6/25/2018,2018.07.03,2096296751,2018.07.17,2018.06.26,2018.07.01,900070,6E+13,1445,2018.06.26,59432,12.5,31,6E+13,1840479,MY21
232449948,180,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,170,236486,113,2017.03.01,31244,24.5,39,236486,1640845,MY21
232449948,190,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,180,232846,101,2017.03.01,25736,21.5,36,232846,1640422,MY21
232449948,200,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,190,232815,65,2017.03.01,17960,13.5,28,232815,1640683,MY21
232449948,210,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,200,6E+13,5,2017.03.01,5000,0.5,15,6E+13,NULL,MY21
232449948,220,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,210,6E+13,173,2017.03.01,58361,25.5,40,6E+13,150117D,MY21
232449948,30,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,40,6E+13,149,2017.03.01,50738,22.5,37,6E+13,271216E,MY21
232449948,230,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,220,236318,173,2017.03.01,31880,3.5,18,236318,1640749,MY21
232449948,250,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,230,241558,293,2017.03.01,25160,7.5,22,241558,GS5BA,MY21
232449948,260,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,240,6E+13,173,2017.03.01,47336,8.5,23,6E+13,M1K11008,MY21
232449948,270,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,250,234291,113,2017.03.01,6592,2.5,17,234291,1640824,MY21
232449948,280,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,260,234277,161,2017.03.01,7300,3.5,18,234277,1740007,MY21
232449948,50,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,50,223575,385,2017.03.01,46040,5.5,20,223575,16080092B,MY21
232449948,60,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,60,6E+13,197,2017.03.01,197000,12.5,27,6E+13,SCM00316,MY21
232449948,70,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,70,6E+13,533,2017.03.01,236000,155.5,170,6E+13,161222M,MY21
232449948,80,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,80,6E+13,197,2017.03.01,89000,56.5,71,6E+13,161223M,MY21
232449948,90,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,90,237056,53,2017.03.01,8840,1.5,16,237056,1640762,MY21
232449948,100,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,100,241251,101,2017.03.01,12680,1.5,16,241251,1740031,MY21
232449948,110,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,110,6E+13,161,2017.03.01,54140,17.5,32,6E+13,M1K11018,MY21
232449948,210,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,900021,6E+13,53,2017.03.01,19400,7.5,22,6E+13,190117F,MY21
232449948,210,3/1/2017,2017.03.03,2063560536,2017.03.03,2017.03.01,2017.03.02,900022,6E+13,125,2017.03.01,41000,18.5,33,6E+13,190117H,MY21
232428003,20,2/28/2017,2017.03.02,2063560861,2017.03.03,2017.03.01,2017.03.02,30,6E+13,35,2017.03.01,139544,55.5,70,6E+13,130518,MY21
232428003,30,2/28/2017,2017.03.02,2063560861,2017.03.03,2017.03.01,2017.03.02,40,6E+13,77,2017.03.01,22640,30.5,45,6E+13,60518,MY21
232471186,20,3/1/2017,2017.03.04,2063567765,2017.03.04,2017.03.02,2017.03.02,30,230866,53,2017.03.02,17000,8.5,23,230866,1740034C,MY21
232471191,20,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,30,6E+13,125,2017.03.02,82760,14.5,29,6E+13,760516,MY21
232471191,110,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,120,124685,41,2017.03.02,5000,2759.5,2774,124685,DH8Y,MY21
232471191,120,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,130,230842,53,2017.03.02,5000,0.5,15,230842,MF061624A,MY21
232471191,130,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,140,241701,17,2017.03.02,14072,7.5,22,241701,6SC21,MY21
232471191,140,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,150,243835,101,2017.03.02,32316,29.5,44,243835,6SC38,MY21
232471191,150,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,160,240476,41,2017.03.02,15090,0.5,15,240476,1563426A,MY21
232471191,160,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,170,240957,101,2017.03.02,31907,0.5,15,240957,2924456G,MY21
232471191,180,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,180,6E+13,293,2017.03.02,87944,37.5,52,6E+13,141116,MY21
232471191,190,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,190,6E+13,77,2017.03.02,20552,9.5,24,6E+13,241216,MY21
232471191,200,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,200,6E+13,17,2017.03.02,15296,4.5,19,6E+13,16020201,MY21
232471191,210,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,210,6E+13,41,2017.03.02,23144,10.5,25,6E+13,1661016,MY21
232471191,30,3/1/2017,2017.03.04,2063567782,2017.03.04,2017.03.02,2017.03.02,40,6E+13,65,2017.03.02,16040,2.5,17,6E+13,220916191,MY21
